-8.950000000000000000e+01 7.107993364334106445e-01
-8.850000000000000000e+01 7.048083543777465820e-01
-8.750000000000000000e+01 6.947075128555297852e-01
-8.650000000000000000e+01 6.883229017257690430e-01
-8.550000000000000000e+01 6.848194003105163574e-01
-8.450000000000000000e+01 6.842496395111083984e-01
-8.350000000000000000e+01 6.867359280586242676e-01
-8.250000000000000000e+01 6.883888840675354004e-01
-8.150000000000000000e+01 6.906113028526306152e-01
-8.050000000000000000e+01 6.905925869941711426e-01
-7.950000000000000000e+01 6.915668845176696777e-01
-7.850000000000000000e+01 6.882703304290771484e-01
-7.750000000000000000e+01 6.754335761070251465e-01
-7.650000000000000000e+01 6.696360111236572266e-01
-7.550000000000000000e+01 6.689609885215759277e-01
-7.450000000000000000e+01 6.634815931320190430e-01
-7.350000000000000000e+01 6.556429266929626465e-01
-7.250000000000000000e+01 6.526955962181091309e-01
-7.150000000000000000e+01 6.480496525764465332e-01
-7.050000000000000000e+01 6.396290659904479980e-01
-6.950000000000000000e+01 6.235307455062866211e-01
-6.850000000000000000e+01 6.099051833152770996e-01
-6.750000000000000000e+01 5.953522324562072754e-01
-6.650000000000000000e+01 5.731069445610046387e-01
-6.550000000000000000e+01 5.501959323883056641e-01
-6.450000000000000000e+01 5.312387943267822266e-01
-6.350000000000000000e+01 5.105428099632263184e-01
-6.250000000000000000e+01 4.952652454376220703e-01
-6.150000000000000000e+01 4.824559986591339111e-01
-6.050000000000000000e+01 4.705581068992614746e-01
-5.950000000000000000e+01 4.565275609493255615e-01
-5.850000000000000000e+01 4.452503323554992676e-01
-5.750000000000000000e+01 4.350686967372894287e-01
-5.650000000000000000e+01 4.267932474613189697e-01
-5.550000000000000000e+01 4.200431704521179199e-01
-5.450000000000000000e+01 4.131264090538024902e-01
-5.350000000000000000e+01 4.043449163436889648e-01
-5.250000000000000000e+01 3.984442651271820068e-01
-5.150000000000000000e+01 3.925617337226867676e-01
-5.050000000000000000e+01 3.861353397369384766e-01
-4.950000000000000000e+01 3.803503811359405518e-01
-4.850000000000000000e+01 3.740307986736297607e-01
-4.750000000000000000e+01 3.668411076068878174e-01
-4.650000000000000000e+01 3.596278429031372070e-01
-4.550000000000000000e+01 3.520021438598632812e-01
-4.450000000000000000e+01 3.449742197990417480e-01
-4.350000000000000000e+01 3.373561501502990723e-01
-4.250000000000000000e+01 3.295544087886810303e-01
-4.150000000000000000e+01 3.218145668506622314e-01
-4.050000000000000000e+01 3.138884603977203369e-01
-3.950000000000000000e+01 3.066863119602203369e-01
-3.850000000000000000e+01 3.003101050853729248e-01
-3.750000000000000000e+01 2.929131090641021729e-01
-3.650000000000000000e+01 2.844460606575012207e-01
-3.550000000000000000e+01 2.771650552749633789e-01
-3.450000000000000000e+01 2.713253200054168701e-01
-3.350000000000000000e+01 2.659622728824615479e-01
-3.250000000000000000e+01 2.597198486328125000e-01
-3.150000000000000000e+01 2.555341124534606934e-01
-3.050000000000000000e+01 2.509095370769500732e-01
-2.950000000000000000e+01 2.466495931148529053e-01
-2.850000000000000000e+01 2.430229187011718750e-01
-2.750000000000000000e+01 2.395817935466766357e-01
-2.650000000000000000e+01 2.358313798904418945e-01
-2.550000000000000000e+01 2.322048991918563843e-01
-2.450000000000000000e+01 2.302892506122589111e-01
-2.350000000000000000e+01 2.277786582708358765e-01
-2.250000000000000000e+01 2.262965440750122070e-01
-2.150000000000000000e+01 2.243905216455459595e-01
-2.050000000000000000e+01 2.229528129100799561e-01
-1.950000000000000000e+01 2.209841609001159668e-01
-1.850000000000000000e+01 2.202914655208587646e-01
-1.750000000000000000e+01 2.207533121109008789e-01
-1.650000000000000000e+01 2.205889523029327393e-01
-1.550000000000000000e+01 2.203603982925415039e-01
-1.450000000000000000e+01 2.209588587284088135e-01
-1.350000000000000000e+01 2.216083258390426636e-01
-1.250000000000000000e+01 2.227268517017364502e-01
-1.150000000000000000e+01 2.230845540761947632e-01
-1.050000000000000000e+01 2.244517356157302856e-01
-9.500000000000000000e+00 2.265737056732177734e-01
-8.500000000000000000e+00 2.292298972606658936e-01
-7.500000000000000000e+00 2.297789454460144043e-01
-6.500000000000000000e+00 2.302938848733901978e-01
-5.500000000000000000e+00 2.303987592458724976e-01
-4.500000000000000000e+00 2.291099578142166138e-01
-3.500000000000000000e+00 2.293242812156677246e-01
-2.500000000000000000e+00 2.265159785747528076e-01
-1.500000000000000000e+00 2.245571315288543701e-01
-5.000000000000000000e-01 2.214806228876113892e-01
5.000000000000000000e-01 2.241140007972717285e-01
1.500000000000000000e+00 2.313104718923568726e-01
2.500000000000000000e+00 2.410216927528381348e-01
3.500000000000000000e+00 2.503930032253265381e-01
4.500000000000000000e+00 2.593512237071990967e-01
5.500000000000000000e+00 2.654659450054168701e-01
6.500000000000000000e+00 2.654716074466705322e-01
7.500000000000000000e+00 2.613649070262908936e-01
8.500000000000000000e+00 2.540532350540161133e-01
9.500000000000000000e+00 2.450045943260192871e-01
1.050000000000000000e+01 2.355045974254608154e-01
1.150000000000000000e+01 2.254734486341476440e-01
1.250000000000000000e+01 2.209134697914123535e-01
1.350000000000000000e+01 2.200220823287963867e-01
1.450000000000000000e+01 2.214395999908447266e-01
1.550000000000000000e+01 2.246189713478088379e-01
1.650000000000000000e+01 2.273177206516265869e-01
1.750000000000000000e+01 2.315572500228881836e-01
1.850000000000000000e+01 2.362895011901855469e-01
1.950000000000000000e+01 2.374943196773529053e-01
2.050000000000000000e+01 2.372491657733917236e-01
